,priceToOperatingCashFlowsRatio,priceToSalesRatio,enterpriseValueMultiple,ebitperRevenue,netProfitMargin,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,receivablesTurnover,payablesTurnover,inventoryTurnover,quickRatio,cashRatio,currentRatio,debtRatio,debtEquityRatio,totalDebtToCapitalization,dividendPayoutRatio,ClusterID
ALL,0.28959213493409947,0.24074463416376635,0.6811770781673724,0.2729720434952747,0.2635595848909292,0.0,0.6339579433307282,0.0,0.20629212560555377,0.0,0.0,0.3409876452142651,0.05129543144238719,0.5303847659487827,0.392592975740961,0.34406198495841783,0.5955097474831882,1.4123293512597355,1
GOOG,2.1009950009133034,2.284850319741253,1.66614800287609,1.4570153518850477,1.6559510214512232,0.536574057127518,0.9304772817622713,1.3337517258692104,0.9269889114171205,1.774688633115618,4.3849705064185525,2.32576097244098,0.7956531345170463,2.1041856339146063,0.0608493685878209,0.020249476037990165,0.05243380566993419,0.0,5
MO,0.7595776041975175,1.560326596100516,0.9903267073108725,3.1663434753852693,3.314215109295432,-2.128822083785791,-0.12029835089520437,1.1477870353956154,7.108843023855254,5.062685898423202,0.9864913729184007,0.1300089695808834,0.32105587590542184,0.19530968129885748,1.1477473566711112,-0.10136239742358691,1.0472505326373376,0.8382841652572971,1
AMZN,1.874159602164401,1.8693931050835846,2.2576505835092995,0.5087674141674497,0.563540922206176,1.173228944968075,1.655653142149455,1.1163187304966256,0.1900864257926427,0.43689268579193424,0.4957553660295927,0.8878877593532624,1.134684631768982,0.633129930381383,0.5473893339358876,0.7831052577425663,0.7109073697323797,4.456696854178126,1
AMCR,1.3359849449651098,0.7640031458429786,0.48203876112856875,0.5687213219822695,0.4592774405655497,0.5586290106354455,0.48510189739985954,0.5201330619135097,0.6615467534627995,0.0,0.6654033074921571,0.565240223781549,0.3562752049173004,0.6322268495835376,1.0974054177620298,1.8879335274045232,1.0953928707277643,0.08940379679657025,1
AEE,0.7931437643952057,1.0462248341948122,0.8973490569936987,1.0714580502373918,1.0961741956892863,0.9466774570632137,1.153970826580227,1.0756769266373525,0.9200938271302492,0.7242419257553325,0.5616168341883649,0.689811721871077,0.05275060989255674,0.8039018503620274,0.8360840041372487,0.8972906557257259,0.8934719462960543,1.1606622333353052,1
AAL,0.27993012262461736,0.15028527830133284,0.6930634996002611,0.411248132687677,0.28115939613119806,0.14579552634904588,-15.54238403097181,0.3385118560915779,2.912632617818009,1.5496056596553425,0.8461854015111532,0.35251156841320974,0.07390736920417135,0.322064008189316,1.744292175791534,130.81746468157863,2.0316232969511447,0.8789456404717506,6
AEP,0.7620919727068254,0.9399088956548419,0.9995180487861173,0.8660430760581699,1.0050828184990748,0.9567484938404819,1.092382495948136,0.8618375376070354,1.039325326588232,0.8464988759116082,0.775261271846886,0.6355685108239564,0.4548834157452539,0.670152855993564,0.9244772226469397,1.0058051577947436,0.9398988330434005,1.3822008840272,1
AXP,0.48013489261365605,0.7414988620242697,1.1509002999792537,0.7758971915928299,0.8719440842035289,0.0,1.8622889442212969,0.0,0.019901690399840053,0.15574708234799697,0.0,1.1550111472152227,0.8419937448610355,1.3428933924086273,2.2271970206382865,3.137249701631083,1.8089512251699855,0.9902214002239241,1
AIG,30.094503333422423,0.24778375399312103,0.7271786492029129,0.10863269967885061,-0.0005899728425668449,0.0,-0.000599770996528598,0.0,0.1379044238570204,0.0,0.0,0.22084767700823024,0.0785968067541425,0.45705750325056294,0.4793048156002689,0.6965351317559247,1.0125880965589067,0.006445048319166087,5
AMT,1.1349901426731912,1.2157141924159842,1.3380513713420281,0.6801702332339195,0.6393450225174683,4.344360459409051,1.9325948129805814,3.9589563177953684,1.1560434090544704,1.8205982099599662,0.0,0.43428752078412275,0.5609071572421191,0.42673781951661727,1.3071045772875285,2.980544326661766,1.4654618505125268,1.5007827119125123,5
AWK,1.277443708501981,1.9682904954093794,1.1087538402417318,1.909563279720931,1.3946533237286178,0.8862512363996043,1.0448406266882766,1.3964360101828281,0.8679009548074154,2.0155069364478804,3.7638385440840514,0.669317597101241,0.5499736162931091,0.5251407884151247,1.0216845797544631,1.1128040941924064,0.9803861120917419,1.004089475735824,5
AMP,0.2948944964723125,0.38166175074759373,0.47695111478429936,0.9367951555519303,0.7616698461064597,0.0,2.251540320968357,0.0,0.06632453303596059,0.36476737166166917,0.0,2.633601167266398,3.052702960498244,1.9176367955665632,0.23965240780013444,0.9786500464129425,1.2202441481588195,1.768895242437164,1
ABC,0.33227286265815403,0.0231500615162565,0.23780532347164893,0.04171121005984108,0.04016326487459392,8.910601222416082,-0.5956608337825223,0.9420555301169715,1.9117220987273658,0.3693060363962418,0.7423556208344022,0.3582903974358763,0.21115266095155463,0.4721408340658267,0.3938053346391323,-1.385814760474161,1.4349140102711382,1.302510095941598,5
AME,1.1354289438679206,1.4679069291432594,1.1476193282687428,1.375618372535423,1.4237971840953907,2.397952736004044,0.3411697464129539,0.7872570601924646,0.7821373567231074,0.7448560942877942,0.22761526624694667,0.8320119879412184,0.876722208951773,0.9850972493673209,0.9437251063255246,-0.4031949471400646,0.7741673011925482,0.4594392219791585,5
AMGN,0.498674945166872,1.2662720035860635,0.5635958010552949,3.0636800013337186,2.9806965109911228,0.9658952496954933,-1.3463017498652432,1.9357421360085478,0.8788787397692802,1.08789885765439,0.39065224389979947,1.6394706193616535,0.9531656230148051,1.3846485659406842,1.7540989142731709,-2.4099929551223833,1.7204265986329113,1.9957309300901755,5
APH,0.8731882934108152,0.625160998987521,0.6871899058657569,0.9255832323763692,0.7954707493549368,1.215402733029663,2.385183799457487,0.7255162419997584,0.6950041255223444,0.4126112620992564,0.511250605997441,0.7303699298466511,0.6791776667199448,0.8604887289356598,1.3305373006175494,2.5098075038615484,0.9751690830444901,0.5349665919533192,1
ADI,0.5231377213631757,1.0874209830868438,0.684928050172292,1.3803185383313328,1.3057677413270856,2.040377735807132,1.0550463006266952,0.3047941069919092,1.340781665021105,1.0511080688685777,0.7953046583408153,0.8039646203207529,1.0007165832716962,0.9264672212883671,1.1594949528307084,1.5868059592419737,0.7455731784546716,0.9547927103908342,1
ANSS,0.9771949971773062,1.939206782312072,1.1178649491801886,1.7032727146218192,1.7552839376271836,1.4943228530163313,1.2585819848470674,0.7327617437507546,0.4029627714384575,9.723396568517412,0.0,1.450742062288446,1.9087558896374472,1.153008757967943,0.0,0.0,0.0,0.8388702490030826,5
ANTM,0.806012925305231,0.17877665307056723,0.5681035276261475,0.42040544552431364,0.3433251405103397,0.8316873511757799,-0.2634460907405703,1.0470105038227258,1.308957868159607,0.38974980330909564,0.0,0.9625686189973027,0.33154831646897276,0.7759790995214377,0.9215113497571327,-0.5976370548918234,0.9471370481710679,1.7279720472505766,1
AON,1.0933606394873636,1.0948020534593437,1.2608205983679404,0.5111287518778785,0.49063045474788974,3.0097763026705837,1.63857436251613,2.5521760880440216,0.12720192948595316,0.3123967272933463,0.0,0.26692657750947213,0.1424157712213152,0.7974023660564517,1.6133864376972014,1.709739140318639,1.600728015876491,0.6526679269894847,1
AOS,1.0810679317605267,1.0304500226661268,0.9614614284168317,1.106577267073164,1.2358100903793472,1.1119524832554024,0.48124652888239455,1.8010566702308313,0.5813484049321124,0.3692899528752895,0.28998348571441707,1.5857171337244225,1.030977965004322,1.408439247553277,0.22389792749611823,-0.08374448708726122,0.23089533998112233,0.3026642959237204,1
APA,0.569114724640674,0.749716623814658,0.7137303683845888,0.8752165509522438,0.04912109669152735,0.030448966910051275,0.055427904839336864,0.8595655133997647,0.6349691677143909,0.9569180962959453,1.0216243596200076,0.7694542563137163,0.700260271012747,0.7858587716072084,1.5400120943358193,2.0550230426447627,1.6256220179196474,1.1948617619220872,1
AIV,1.020123523285061,0.8841109341147676,0.5212864032919552,2.2767081408746104,2.6358936132066515,0.0,3.26964681350189,0.0,0.0,0.0,0.0,0.3360973157337938,0.5867801364838979,0.6597808392713568,1.3425860431920575,1.8026528114775089,1.2787895557805642,0.4615965122841217,1
AAPL,0.580497812485332,0.8170884711443482,0.08585847233673702,1.142977058827064,1.149932856371215,1.7671992000888785,4.854644093162472,1.2998430141287283,0.7884585079762211,0.20541302938311728,4.708455985570422,0.8038440965985182,0.5954982465815296,0.7105376099522338,1.194676529837192,3.3712567888521643,1.1277487247877642,2.176055028776174,1
AMAT,0.3214759897776691,0.3724081865630013,0.3530065360962463,1.2921043928839677,1.0397136523863693,1.2377646928119095,3.8480965297914125,1.495471561405627,1.06340629994512,0.25426863986388903,0.3784736835386153,0.9405170285504382,1.130496067678457,1.247593309942104,1.1269332804949201,2.189905163679848,0.9051701106500405,0.5413673074977773,1
APTV,0.781231737245317,0.6661880359895139,0.7743088842696798,0.9432923883449081,0.9630736537261196,1.9984797810884762,2.2082533262131725,0.8435254844093957,0.07135928576941986,0.35034034010293214,0.43255411491577406,0.8669425300360906,0.3758216913039178,0.7455710382360003,0.9349667671397569,1.2922111328325965,0.9157661618802341,0.4349656216551344,1
ADM,-0.32973725168021745,0.15223738584528132,0.933070734855234,0.30188183582257816,0.3396196553262782,0.441218494599074,-0.02434579069932677,0.4689475861253915,1.2252128643032587,0.5990194764540332,0.633892671895134,1.3867134924808187,0.8656118182982508,1.6817799158147926,0.5095035812843014,-0.025708824709813324,0.5050229435558267,-1.592300648280628,1
ARNC,2.5108046801365558,0.26318030362769557,0.7144045964929838,0.5539524649432844,0.4063037136969422,0.2553165676734488,0.21430073493332763,0.5398830115101576,1.1033951570603635,0.4290363257862024,0.15427034961914177,1.0334090596833287,2.0166633133787326,1.2625989419581152,1.0514818065212987,-0.7379130212080007,1.0750489207278708,0.05146003456475461,1
ANET,1.2571224300053248,1.5515502542316864,2.4621788307212715,0.6125428647365152,0.8253114662459736,0.453887345850461,1.2164437377233184,1.5891800507185119,1.0672272138296466,1.336937138298825,0.5499507638812974,2.190298580396828,1.381225161666498,2.0651729494455835,0.043041291018570516,0.04658771944393695,0.03369758345632959,0.974689957354828,1
AJG,0.9315043422449313,0.6574335840622159,1.311937297799323,0.293200416555695,0.42571596356324265,3.245612039372872,0.8444775631122661,2.3144572286143066,0.04798181869479622,0.06802240062972588,0.0,0.9120955492448136,0.8392141574123039,0.7782234007303944,1.508922567630476,0.9121564021444674,1.1864545292303483,0.3954355124837396,5
AIZ,0.4450139874896435,0.2319878343760524,1.045306594200424,0.1895211232697691,0.1451527175665786,0.0,0.29448755929554166,0.0,0.0228278637163226,0.08457671948848118,0.0,0.5700832200155235,0.16774342188711774,0.4344016732941515,0.3331919515853721,0.4460189061700798,0.7220891829353611,1.0522324468647373,1
ATO,1.5008437986871845,1.916123816941632,0.2825075672815862,1.2045253332296022,1.4911894099946184,1.1657225069687978,0.9605618584548894,1.1987965748669291,1.4691907716240298,0.8070625651148763,0.8799548967513388,0.45836461674232865,0.1798218082714859,0.5335880933226066,0.7524756037235238,0.5263559576615904,0.6755329358324327,1.0778835321408764,1
T,0.4978625973622343,0.41318544992689515,0.45891438551164254,1.1216971996883036,0.8705823123144681,0.401027368010054,0.5658162430138205,0.25404794778461154,1.0541227625792349,0.20986851429718784,1.3168952651991257,0.3046014075644319,0.13323702734144457,0.4284613768471181,1.1741805485056833,0.8590795409391581,1.1619848433984574,1.0400901185189355,1
ADSK,3.4022656698727434,2.634854605173341,23.95889714295729,-0.04400806075727319,-0.17024288718977218,0.45932674147316954,3.0458797119072107,-0.05120154570704021,0.8090569685416775,1.2303162786844022,0.0,0.36027889792600887,0.4962466168577434,0.3248171931210212,1.6520370309214805,-27.949808168214048,2.305084277264462,0.2494686124080946,5
ADP,1.0720681819591755,1.0730127705786818,0.053273270053877365,1.0006199040527566,0.875777759868599,2.7952449727808015,3.3758301374988298,1.2075836251660426,0.9104691941986665,4.392615635991933,0.0,0.07870570951960777,0.07699954274787832,0.48584162550630006,0.20248120383518825,1.183892773505622,0.6121957843881823,0.8949416756730856,1
AZO,0.9964068107941281,1.3516420545112038,0.1653841204621687,1.7445381405883187,1.7760677033436991,3.2970127698388563,-6.754320384488653,2.508478676310506,0.5095171134335411,0.18899129862175862,0.10153782740205972,0.0922914533215818,0.07817400934907442,0.5258784121200559,1.413059512186803,-3.125630208869226,2.4521876348408935,6.022907947351995,5
AVB,1.1288908680495735,1.3669385703698387,1.0393985771337564,1.356677447913849,1.6411573926983645,0.0,0.7648638081584779,0.0,0.0,0.0,0.0,0.4022299740309912,0.7022387505372404,0.4980959284022234,0.7810000828410663,0.49765935307478576,0.7264138013336197,1.6568542571717424,1
AVY,1.3323975671045052,0.5939092759911123,1.2691978896934357,0.5673349531344993,0.6592490949069237,1.9564080793636605,3.095291637385805,2.097959386326399,0.6852410726738375,0.6455682603869112,1.323081019704346,0.7422811207567657,0.3129454244211877,0.6349828515433613,1.1720882386558464,3.5718224055830823,1.4148236832191705,0.6997938435721394,1
BKR,0.20203162792991403,0.039866191147604424,0.6355715457232777,0.15969279809142875,0.07691530482418109,0.2319921288384859,0.11085580967867373,0.32926904747168406,0.41883325882703704,0.6420415986562727,0.12824411076993242,0.9537429623819368,0.8909797163525714,1.0684075027583668,0.5555331586373715,0.7354856729340968,0.8872995319279181,0.1935846690154127,1
BLL,0.7800666998154383,0.7316874940611093,1.4425556510027213,0.5373543156965063,0.39400584640316394,0.6243855572437215,0.8304286718200985,0.6608907204210317,0.7681541762797194,0.35591784678359023,0.9694398565795305,0.641429529455844,0.47357321847654904,0.5302547770700639,1.254486226997371,3.3762796167415323,1.3885291773936288,0.6059605496055257,1
BAC,0.3221961296159414,0.8925873383615186,1.7520901479438153,1.3391683837287154,1.4373769278214095,0.0,0.6363570273168425,0.0,0.044294716587769595,0.0,0.0,0.4063399799279002,0.6802075091917216,0.3037208611003625,1.2658563078673768,1.8702332013563945,1.3375523037546915,0.3715347294680397,1
BK,0.4087136096898021,0.9562762168175459,1.6906415133505948,1.1217185540070238,1.212679560293181,0.0,0.629759546355028,0.0,0.0,0.0442035535483785,0.0,0.5692882058052038,0.871541162428742,0.3751814461681848,0.9142295556819943,1.3585163013620778,1.1659443219811068,0.5674774871301097,1
BAX,0.7588360004284961,0.7630551166583478,0.7123324239992168,1.0354371464578325,1.2307376428349688,0.7128748724363827,-0.41782469794775384,0.771926903384257,0.7787292017324161,0.2281211586669265,0.337887713722585,0.8640496484126153,1.1958120376781347,1.036128202623954,0.7632338787295476,-0.396086599594774,0.7262675817639307,0.4583829339819037,1
BBT,0.40418527709510177,1.0228615752033552,0.9193445228163108,1.298623344371242,1.3722180637830392,0.0,0.6435542792751857,0.0,0.0,0.107691127469456,0.0,0.02303174084686595,0.06721119654018115,0.02606748462935223,0.8739461025190088,1.0879951503211018,1.1724879172618716,0.5340562571863928,1
BDX,1.1212114557334762,1.0728780865424048,1.041356629883141,0.7820282140188878,0.16408150419658962,0.18675313559601012,-0.029672771255406703,0.16505016026308125,0.9924883555344896,0.2890726298562875,0.3556215351160791,0.33287523124832474,0.3170776451564883,0.5098723833707719,1.369220291665963,-0.9091079787605674,1.1910098639752584,1.25047182038624,1
BRK.B,0.0,0.0,0.12204428836703844,0.11840739237196297,0.08313271948232599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
BBY,0.5187800853215987,0.22028428027558586,0.5655269511149569,0.4271088225191988,0.4448445750225974,3.021663119489206,3.1695772215468163,2.612109630131353,0.5060048652867879,0.6421001893181061,0.2855866313477559,0.41788754082814394,0.6441428625431135,0.6809894788528356,0.28900437846664134,0.43193744212367546,0.48641030058489615,0.6154554085299137,5
BIIB,0.4449543732839407,1.0924889763504166,0.44588618356650994,2.895751858695759,2.7772436148785524,1.8658579407665885,-0.6812707886883241,1.6868972789965178,0.7063702459219297,2.0571121526409333,0.6972801792581699,1.2292111233342775,0.6879488583116169,1.1513087215548392,0.8058074284202645,-0.40425516430284825,0.7365087821428029,3.526667567742457,5
BLK,1.0608514238598292,1.469626764372684,0.8729818755933579,1.3848940761799526,1.4128730321611083,0.0,0.7976954253830355,0.0,0.1639925271881132,0.6163401853822217,0.0,0.3888808708998975,0.782442911014145,1.0157630734988485,0.21643821445197325,0.1777710421126414,0.29168414704727974,1.8208068319180468,1
HRB,0.7150288470632743,1.0595104793771652,0.8939301470857293,1.8391184306358013,1.7787048298556087,2.629788689571298,5.584697715110266,4.382217760468323,0.26381197305621706,2.043922986454757,0.0,2.0973373044589594,4.522167770125889,1.245501502389606,1.2148390369931399,2.8359913571355087,1.20704650194166,0.2107751098358414,5
BA,0.7993255524891995,0.8197790331437161,1.1233089361978452,0.7441841714587513,0.9173655588561592,1.9319651206874762,57.39892644735495,2.130888735140574,0.7392072564950309,0.5532362130109396,0.044653893683664514,0.2993439391542607,0.2918091378937451,0.7265007815758993,0.3664348882738135,-26.53745202683107,1.973225357338536,3.0915896249938344,7
BKNG,1.1720514518112173,3.256366007561486,1.3362159187737472,3.281257574409141,3.5857394346430804,5.793516266342352,3.25762103325645,1.9796560149011828,0.12908851562397758,0.7834756125633561,0.0,2.302080784248904,1.8040751445300005,1.3637088209034345,1.0238705304041233,1.0129642967383479,0.8160659139670815,7.947993406381231,5
BWA,0.5035700418643317,0.40731251070332364,0.4795646714279204,1.0649475772238781,1.1516213721192272,1.723130130738826,1.5761989706066146,0.808473838264109,0.06400597290184146,0.25614132868664574,0.4812509723813392,1.1916010450384302,0.7529126395752532,0.9145210105508865,0.5624304540047834,0.5146620022636075,0.5484942862144069,0.3822365219160702,1
BXP,0.9226328153872367,0.830423034782824,1.098808945895413,0.9170894818610918,0.8252923956680948,0.0,0.8265867326990747,0.0,1.5865088977038564,0.9461203049697835,0.0,1.752222406589393,2.4265665047583,2.9067743076185972,1.108082101869022,1.4063893906331848,1.1951286157570407,1.3110397032405263,1
BSX,7.163649613203397,1.206833311609246,0.9361128101766506,1.126165054408387,1.4344646549800566,10.652626438862736,-0.38394160104124214,0.44605863824945546,0.7852763248261474,1.3019439800862367,0.41579494621826685,0.22423861414405563,0.05138197456244065,0.3778119608034638,1.1536058625871706,-0.7179458068422646,1.052569911224038,0.026217668003092248,5
BMY,0.6486021134920501,0.9115791238940583,0.6498678557524594,1.751681519155947,1.8389262128878658,1.4277578431049804,-0.7031243837345359,1.8511010281813267,0.46408884681171303,0.644704802481309,0.9076544032662607,0.93724055119385,1.2008033153238744,0.7998095517140346,0.7213469991951326,-0.4650754558792707,0.8092355711773652,0.4250064996153836,5
AVGO,0.4078126176000558,0.9167277716381094,0.6025450070440578,1.04217275303469,3.183813211610576,3.9393311854238413,3.6564867645683274,0.3564786861490158,1.0374786700144023,0.9307133009690963,1.1830941009025568,1.8916241321936162,2.366101707718125,1.7971064875090588,1.3062096143896615,1.8527794847946317,0.8210513143424574,3.0763982132684515,5
BR,0.9691280503442657,0.7234140866160653,0.1014020918435769,0.6731278561021952,0.5983957402362261,3.3984135096100427,3.399681975493405,0.7028136698466367,0.9798345819745303,0.2869263962496278,0.0,0.6779981699751014,0.4387324341842502,0.5993430878752933,1.418116971037945,3.6821239349598893,1.1728697251988551,0.77092419168499,1
CHRW,0.9752013820407388,0.3146937514309837,1.0515279519836878,0.3416866983050336,0.35436699705254354,1.4973688866422346,0.7749799146981275,1.8244921064217867,0.8794282475481264,1.0292213710188893,0.0,1.7083137067956247,0.8235060157773,1.297033458556973,1.0089380949166271,-0.5858865667594428,0.9585708164674797,0.6535802519570336,1
COG,1.8817809223002104,2.4351552348566523,1.2847417303380158,1.9050472024231084,2.297149445995964,2.1705763554450836,2.6407437519884063,2.1679767283530356,0.8300202518691545,1.1320306944171652,5.867087483453727,1.3050312603697816,0.017185662929836185,1.2203015814637732,1.1771820197540817,1.0436858075082207,1.1215246083308152,0.29968825812555216,5
CDNS,0.8073035845696788,1.2051230572788838,1.178463020502275,0.845332693462505,0.8756707967718032,2.1119964448394617,2.133944439247965,0.9018234512740007,1.2145622277905155,0.39081212782171465,5.082837154769198,0.6849348874466465,0.9695114634981706,0.618721386328536,0.6751868608478366,0.9758009599893702,0.5322414393800116,0.3199344084246841,5
CPB,0.6115794000921985,0.6548766202873907,0.5928000835264031,0.7111368581736287,0.31421312259256534,0.9304452191804305,-0.04887040672383223,0.521893281333097,0.5675422933365306,0.4121159266067525,0.8208815299773021,0.33386465018518974,0.04674615770888771,0.558989777510523,1.598710117515736,-0.44726718206087596,1.4588429653941126,0.8718673426947143,1
COF,0.14526469723557103,0.5426858268439797,0.617404803188148,1.1620720187000357,1.2613880969152136,0.0,0.6981334399592881,0.0,0.0,0.0,0.0,0.047086715620752645,0.13740839301118954,0.04497598597342375,1.0794599906894944,1.2958872449656165,1.3039310338671108,2.600762090218308,1
CPRI,0.8025963601427669,0.8040139110273873,0.1892647751756624,1.1767495357540654,1.3506605294361889,5.404036181210093,1.599820481065297,0.6294056460001453,0.1895700619874335,0.8879800441695743,0.22950674756879408,0.3772980796945503,0.27263051887500345,0.6463922148975687,1.0364943276048038,1.0869431011420931,0.8450405358395909,0.3273598275466904,5
CAH,0.236488583475849,0.023610638656370503,0.14794525785971163,0.09338085567643555,0.07897487216871935,1.142273211091725,-0.43185911678477057,0.7321455827054629,2.259842347079211,0.4050100140210947,0.550085662266054,0.30623169890850366,0.19433750626317547,0.5302275612852818,0.6732800882540003,-1.1268179859801113,1.3167394543648712,1.059602526024307,1
KMX,5.081377590386635,0.34453504762155684,1.4292405725033472,0.6108176398204725,0.6039596376861294,1.4214426877470352,1.7959505982070827,0.3268946999201723,0.018262716091786334,1.690132857503596,0.2617403049791986,10.435493425526866,0.08747494909129412,1.4132982325726502,2.033774306458558,4.343965428542033,1.329948668512722,0.0659890836900588,1
CCL,0.6177316103082827,1.3726864354309651,0.7600669815302403,1.6817425757347286,2.1750692545966324,0.8875038005472785,0.9233863179303056,0.4571953845037374,0.6863887664659829,1.312501831098115,1.5952676094472025,0.1526174428530892,0.26077459153053695,0.13954229795290957,0.6540201315671669,0.43450972322255393,0.48843590753762844,0.5405651102536784,1
CAT,0.7646318717396411,0.6202889061937241,0.7769271641143198,0.9391952996196731,0.9962747539659985,0.8950031593580186,0.8121849034018302,0.8332599534561919,0.19758926299337967,0.5194526669004603,0.13900258760031695,1.3576081137398834,0.8680476277686958,0.9236552687693592,1.445865118477013,-1.6866490529653908,1.459386477711153,1.2706194105658148,1
CBOE,1.0809393178700404,1.3352098876312748,1.0313832405328884,0.779318336332054,0.7177688388729762,11.4574653881413,0.789298631431635,2.628114057028514,0.3394546639507689,0.6107487000230145,0.0,0.9927978014076331,1.3325774393898222,0.846087431884135,1.5594475766823563,0.4262413094133025,0.7267988175074875,0.4539630057620579,5
CBRE,0.7366324135769152,0.08302413059166133,0.5121399432364306,0.18025546287799746,0.19168211471326696,19.968980072641603,1.7958034667014207,7.814717091761947,0.33680718796288717,1.428972129433664,0.0,1.168944944218984,0.30011100139892954,0.975879807303227,0.4714548802946593,0.47165268698750645,0.7075223182537443,0.5868128168938163,5
CBS,1.1992846244232784,0.3829879930882722,0.6655968499372241,1.104940613499037,1.0363946004879105,1.6234732847712825,3.759558496831374,0.6899711309150245,0.4978391745819999,3.1629855787969343,0.0816027449410387,0.5910256152338498,0.11613497568412645,0.792492471461587,1.6408102994785658,3.2398265666269315,1.8596110538545922,0.661425717927764,1
CDW,0.5340422276890419,0.1572091408507171,0.5921590522173824,0.2755068051070203,0.21437222239563913,1.6898389067881343,5.242633991207557,0.7124743388479652,0.8243406240797847,0.34921197675863713,2.7367759530774802,0.6614699610647226,0.0946291592765863,0.6251808191462837,1.6752419008619273,9.289873606935839,1.5892103155806911,0.8693532947521416,1
CE,0.6050057932990358,0.9181029515528049,0.801555142373352,1.5080435850058884,1.7033772026627554,1.5124005719903475,2.558327477160928,1.5456531453254554,0.6370130950360522,0.7725622470932074,0.856865232145485,1.0463504651634514,0.663734431902289,0.8907398334149927,1.169927991770488,2.0531125291588754,1.139289475228876,1.547709005161817,1
CELG,0.393554275807787,0.7109129362170202,0.5014684141998026,2.426002302558468,2.232706563465651,2.1235638805675343,-1.3166289786098364,1.0613994921533534,0.9669810667184499,2.4951226516131593,1.4529290422137262,1.3439257903716435,1.9319217153874977,1.1096054302177947,1.9614733014763408,-2.9212385593516386,1.805487859465134,0.8430527630927525,5
CNC,0.8713177050388264,0.09548491341626633,0.7180241875957668,0.18999149616984998,0.12624377744239407,1.7380090199822231,-0.16520515888145354,0.6026446877298146,1.771242787028346,0.9006205469838532,0.0,0.6299363603794523,0.8260705330605767,0.49746068952046096,0.742977109118642,-0.5437422855678987,0.8941988382925713,0.3508729777963949,1
CNP,0.7154224798770891,0.5519011541457197,1.0892891528830773,0.3833384203410693,0.2940590339165469,0.521176153223631,0.4937871420853593,0.8391576024068503,0.8661371027505067,1.20905850742995,1.2010608043124293,4.171506151383215,11.351183395575209,2.9945695897023326,0.9103746008904078,0.9182812402739926,0.9029289433683805,0.6203447342818782,5
CTL,0.2433140282497017,0.23723176441050936,0.6696783588813154,0.1555669986132142,-0.5673375990543025,-0.19700574691606573,-0.47007927413885847,0.03969499184134555,1.2557321014993645,0.5625073818607014,0.0,0.3265924590944191,0.15446655643614454,0.37101104185633915,1.815929121867934,1.6295452243492352,1.5316988049451676,1.1454029539682982,1
CERN,0.5396260962438182,0.7805085661784574,0.559076717130151,0.9927243873995716,0.9900606378183349,0.6804106176822377,-0.2562283896243903,0.8235579791588619,0.6081507846352409,1.1906762650851306,12.499974190373825,1.3683382586202506,0.7194077435960644,1.1959908194159588,0.22694448665777373,-0.07990987214420457,0.19445316516476965,0.5144268487911865,5
CF,0.5254098679290277,1.237656710895817,1.0280643869174915,0.9750910789339597,0.6611583878703523,0.19003038698721958,0.6198172874209418,0.7198748820813266,1.8537146851595756,0.827859482300312,1.767425099358984,1.3541470377342577,2.601962502813091,0.9960191082802549,1.1452394559378214,2.755643808679224,1.2899173249690368,0.8586686999000842,1
SCHW,0.2370845388476447,1.864322674804298,1.4874380081371747,1.5908845362781643,1.6128639565649665,0.0,1.0178113811090308,0.0,0.014432901368612635,0.017522922621767575,0.0,0.28637628544836913,0.44575046408860114,0.23565706700735334,0.15840273108157032,0.37827495406065886,0.6647708181880013,0.8770960896674861,1
CHTR,0.5793783357157981,0.507819999704627,0.6682798614464832,0.6738177755896655,0.21633972629474968,0.13386287931476262,0.1823305193742254,0.18692732521651811,3.438572551228006,0.21365467065090296,0.0,0.12794073874444278,0.10431912391592495,0.12134369820482294,1.7632165874517405,1.798350590966817,1.5844620838368715,8.792041893878372,1
CVX,1.4647940285580652,0.6909955489204057,0.8190423232123818,0.6916049304220097,0.8041712453721996,1.220858578012532,0.9492028703736438,1.0449959769759236,1.036985029915486,1.126531165128108,0.7538901554161765,0.893037526024718,0.817665122632646,0.8058109599117322,0.5470671235637975,0.39635888125737945,0.5526872678624173,1.936438840025015,1
CMG,1.5134542055981721,1.4620213144340082,2.0765817604454395,0.5153055865466994,0.4728304879611091,0.8076923076923075,0.8768591003601739,1.1102227920365757,1.1530708230112605,2.7594795077450223,8.30725886458188,1.7921482640915238,1.5216727443346136,1.0442607503831371,0.0,0.0,0.0,1.57816415276102,5
CB,0.5719705307347811,0.6127739051448747,0.9014953076766659,0.572159405045424,0.5642845372370864,0.0,0.47201977426800673,0.0,0.08267212920679594,0.09329415335559169,0.0,0.1837484870280518,0.042328575792669756,0.27974272188884325,0.5830859152744012,0.32360240210657926,0.5478232087667186,1.1288041770425175,1
CHD,1.45630232839634,1.6654855298524667,1.838080092432037,1.547257219159117,1.6557321194321768,7.4257301251643115,-0.05919118263414494,0.9312769603498199,0.47743391508759897,0.49683060065568263,1.0296392401944092,0.9323735733828007,1.218847031392702,0.7822008418520744,0.8612446125701531,-0.04999132196176789,0.7617003771532506,0.583885495256247,5
