,0,1,2,3
BA,2.8253901732479965,2.5009300499211147,5.59289361255198,12.339622446101126
LW,0.004265292232383755,0.012339221000484749,0.669798580102075,-0.035947694662460505
MCO,0.034441023927351995,0.11256202329032616,-2.6152494926408076,3.0525597336765093
ORLY,0.0035546828005119627,0.28199288820452173,-0.12069878863156686,0.5772484036100122
SPGI,0.008883611995903063,-0.01714306187869505,0.15957959977321845,0.6538620865571283
